created_at,text
2018-09-13 16:30:04,"Take a break from your busy day and read about the 8 stories of strangers helping someone they didn't know. 

Check out @lindsaygholmes's article via @HuffPost below! ?? 
https://t.co/ZnFeF8nvp9"
2018-09-13 14:10:00,"Job interviews are stressful enough without having to deal with transportation issues. See how @UnitedWay and @lyft are teaming up to help. ??

https://t.co/wVKTwXqO8H"
2018-09-12 18:10:03,"Many experts on kids and media are also parents themselves. Check out what they said about screen time rules at home. ?? 

Via @NPR 

https://t.co/erokQwtlDF"
2018-09-12 15:33:00,"“The building block that must be in place to meet student achievement and high school graduation goals is attendance."" ? 

@BrookingsInst explains how poor attendance impacts both chronically absent students and their classmates. Read more below! 

https://t.co/T7tAlKhwJx"
2018-09-11 16:05:24,"Today, we remember each life lost was the name of a friend, husband, sister. 

We also remember how our nation bonded. We cried together. We yelled together. But, we became stronger together. 

Honor those names, volunteer: https://t.co/AJVv1pmHEl

#NeverForget #September11th https://t.co/IZQqsZlQCi"
2018-09-11 14:19:01,"United Way stands ready to serve communities impacted by #HurricaneFlorence. 

More from our U.S. President @mbsellers ?? https://t.co/Q1eylLvcGE"
2018-09-10 18:20:44,"United Way's @Steve_Taylor_DC is trying to rescue charitable deduction. 

Read the featured story in @UNMAlumni's Mirage Magazine ??

https://t.co/YzNCCQv4fK https://t.co/9yjO6oXU3G"
2018-09-10 15:53:00,"Suicide impacts families across the U.S. regardless of race, ethnicity, income level, or employment status. 

@800273TALK is available 24/7 at 1-800-273-8255.  

#WorldSuicidePreventionDay

https://t.co/8ES0UpoCXU"
2018-09-10 13:37:02,"Everyone you meet is fighting a battle you know nothing about. Be kind. Always.

?: lovehalliefoundation/Instagram

 #WorldSuicidePreventionDay https://t.co/P54PMETQsX"
2018-09-09 20:51:00,"“Truly being prepared and having what you need removes a barrier to learning.” — @LisaBowmanUWW

https://t.co/E0voDsRAhJ"
2018-09-08 21:14:00,"DYK: In the U.S., research shows that children who read proficiently by third grade are more likely to graduate high school.

#LiteracyDay

https://t.co/sQ8PbF6Ifm"
2018-09-07 20:50:04,"Heading into the weekend like...

?: @TridentUWay https://t.co/gJlXfppzvs"
2018-09-07 19:47:00,"When disaster strikes, it can be hard to reach loved ones. ? Is your family prepared to reunite? 

Stay connected by creating contact cards: https://t.co/Lu2E4pB7QL 

Via @SavetheChildren 

https://t.co/3xusmVjAnw"
2018-09-07 14:07:00,"ICYMI: Check out a Twitter Moment ??by @summerlearning about the work organizations are doing to #KeepKidsLearning in the summer. ??

https://t.co/5shehGumBq"
2018-09-06 16:12:05,"Meet CARLA, an interactive chatbot designed by @UnitedWay and @IBM to answer Florida residents’ most pressing questions during a hurricane. 

Read more: https://t.co/s9Coa0SWjS | #HurricanePrep #LiveUnited https://t.co/RH16Ip2txB"
2018-09-06 15:05:00,"It's never too early to start reading to your child. 

We thank all individuals, including teachers, volunteers and parents, who are committed to improving childhood literacy. Each and every day, you are making a difference.

?: @LAUnitedWay 

#ReadABookDay #ThursdayThoughts https://t.co/ZGHuHW0NFB"
2018-09-05 19:32:56,"Today, United Way joined a conversation with partners to talk about how #Medicaid and #CHIP helps students succeed in school.

?? Check out a quick recap below! 

https://t.co/Vcm2N5GL8r"
2018-09-05 19:02:56,"Thank you @MomsRising for a great #WellnessWed chat! ?

We were thrilled to join you and partners @GeorgetownCCF, @First_Focus, @LittleLobbyists, @AFTunion, @Aasahq, @CenterOnBudget, @HealthPolicyHub, and @AmerAcadPeds! #BacktoSchool #WednesdayWisdom"
2018-09-05 18:58:30,"A12: Too many great community partners to list! We, of course, recommend finding your local United Way at the link below. ??? 

#WellnessWed

https://t.co/zoFiUdGTjs"
2018-09-05 18:53:30,"A11: We support outreach and health insurance enrollment efforts across the US. Our 2-1-1 operators connect thousands of Americans to quality affordable health insurance each year. #WellnessWed 

https://t.co/k7TcQp5Z6q"
2018-09-05 18:43:20,"A9: 7?9?% of school age children living in poverty are enrolled in #Medicaid or #CHIP. 

These programs provide critical healthcare coverage for children from low-income families who would otherwise not have access, helping to level the playing field for all kids. #WellnessWed"
2018-09-05 18:39:06,"How are your children showing up to school? 

#WellnessWed https://t.co/18dSw7AU95"
2018-09-05 18:38:10,"A8: Health coverage, including #Medicaid and #CHIP, provide healthcare specifically designed for children’s development needs. 

For the first 1?,0?0?0? days of a child’s life, access to health care is critical for their long-term development and growth. #WellnessWed"
2018-09-05 18:33:42,"A7: Schools have an essential role in connecting children to #Medicaid and #CHIP because children are in school and parents trust schools. 

Schools ? and community partners ?must work together to make sure all uninsured children are enrolled in coverage. 

#WellnessWed"
2018-09-05 18:28:25,We love @LittleLobbyists story about Abby. ??  Great example of why #MedicaidMatters. | #WellnessWed https://t.co/q3XFbpZr83
2018-09-05 18:20:15,"A4: A great question for Attendance Awareness Month! ??

Health providers are critical partners in keeping students in #SchoolEveryDay. Learn more about the steps health providers can take from our friends @attendanceworks ?? https://t.co/jbPY8iQWHi

#WellnessWed"
2018-09-05 18:15:24,"A3: #Medicaid and #CHIP support students by providing access to quality healthcare. 

Children receive regular wellness visits, screenings, and immunizations that help keep them healthy, ready to learn, and succeed in the classroom. #WellnessWed 

https://t.co/SGejQO1bjX"
2018-09-05 18:11:46,A2: Access to pediatric care supports a child’s early development and increases school readiness for young children. Children need health coverage to help them stay healthy and ready to learn #WellnessWed
2018-09-05 18:09:12,"A1: Excited to join the #WellnessWed chat with great partners! 

We fight for the health, education and financial stability of every person in every community. We engage millions of volunteers and donors in almost 1,800 communities. More ??

https://t.co/wlzyvf7zuP"
2018-09-05 18:03:39,"Happy to be joining the conversation, @MomsRising! ?

#WellnessWed https://t.co/MYPTA3XWSZ"
2018-09-05 15:25:09,"Today, it's Teacher's Day in India. We celebrate and appreciate all teachers who shape our future generations. 

#HappyTeachersDay @unitedwayhyd, @uwbe, @uwchennai, @uwbaroda, @unitedwayindia, @UWMumbai, @UWKolkata and @unitedway_delhi! https://t.co/oy7yCJNJPf"
2018-09-05 13:39:26,"Join us TODAY (9/5) at 2pm ET to learn about how Medicaid helps students succeed. ?

We're excited to join the convo with @MomsRising, @AmerAcadPeds, @First_Focus, @LittleLobbyists, @AFTunion, @Aasahq, @CBPP, @HealthPolicyHub, @MamasConPoder and @GeorgetownCCF. 

#WellnessWed https://t.co/Ky1YTTcvbm"
2018-09-04 17:48:00,"United Way has set a ten-year goal for 95% of students to graduate from high school ready for college and career. ?

Read how we are making progress below! ?? 

https://t.co/byDklvS6im"
2018-09-04 15:14:05,"DYK: Millions of children and youth lack the support they need to strengthen their literacy. 

Our friends at @wwp are helping us encourage literacy in local children one fuzzy bookworm buddy at a time. ?  

?: @wwp | #literacymonth https://t.co/u2eKOiGJ52"
2018-09-03 18:06:00,"Change starts with you. Make a positive change in your life by setting a goal for the year. You are worth it. ? 

#MondayMotivation

https://t.co/QgTCDzvRr6"
2018-09-03 13:43:01,"We pay tribute to all the working men and women who create vibrant neighborhoods and thank our volunteers who accompany them. 

Together, we strengthen our community. Happy Labor Day! ?? https://t.co/R97vOPNVkX"
2018-09-03 00:04:00,"Last September, hurricane Maria wreaked havoc across Puerto Rico. More than a year later, the island is rebuilding its spirit. 

Learn how when we fight ?united, we win ?united. 

https://t.co/QjOluRgpuu"
2018-09-02 20:54:00,"You should know, you're not alone in feeling lonely.

https://t.co/cRVXgmdji5"
2018-09-01 17:51:01,"""I do what I do because of people like Dionte."" 

Read the full story of how Dionte got the training he needed through @unitedwaychi's Access United program to change his life. ? 

https://t.co/sVQwNJ967A"
2018-08-31 14:16:04,We are thankful for the @Macys associates who live #MacysUnited and work with us every day to strengthen our communities. Join us in celebrating #TheBigGiveBack and learn how you can make an impact: https://t.co/1t2CNUpSGd https://t.co/1ROCUH6fcs
2018-08-31 14:06:00,"ICYMI: Check out @UnitedWay's Advocacy Forum and Capital Hill Day recap below! ?#UWAdvocate 

https://t.co/wDpuNcs3Rl"
2018-08-30 17:13:00,"DYK: 1 in 4 kids in North Texas are at risk of going hungry each day.

https://t.co/D1CDgevsRr"
2018-08-30 13:46:02,"#TBT to students taking a break from their classes in Nima.

?: @UnitedWayGhana https://t.co/rBsXJs5gpI"
2018-08-30 13:25:28,"We're excited to join the conversation on #WellnessWednesday to talk about how Medicaid helps students succeed. 

? Tune in next week (9/5) at 2pm ET! https://t.co/7xfaRvWm81"
2018-08-29 15:20:02,"""I really think it's game-changing,"" says Laura Scherler, the director of financial stability and success at @UnitedWay, about companies offering workers payday loan alternatives. 

Read the full article by @Chris_ArnoldNPR below. ?? 

https://t.co/Y6lPUB55zW"
2018-08-29 15:11:00,"Only 7 years old and Olivia is making an impact. ? 

Read more about the inspiring young advocate who's selflessness and willingness to educate her community is earning her headlines. 

Via @chicagotribune 

https://t.co/aqEqv2Laci"
2018-08-29 13:43:35,"Check out 10 highly-rated United Ways that were featured by @CharityNav. 

? Looking at you @uwci, @UNITEDWAYAL, @uwayscc, @unitedwayswva, @UnitedWayCI, United Way of Bartholomew County, @unitedwayplains, @UnitedWayLHG, @uwbrazoriaco &amp; United Way of Pueblo County. https://t.co/vpixkA6LDn"
2018-08-28 18:52:34,"""Nothing brings greater happiness in life than to serve a cause greater than yourself.” — @SenJohnMcCain 

@myvsuw and we offer our deepest condolences to the family. In addition, we thank Senator McCain and his wife, Cindy, for their strong support of United Way. https://t.co/r4vliB01M5"
2018-08-28 17:47:01,"Parents today struggle to set screen time guidelines. 

Check out @NPR's piece on what experts are saying about screen time rules at home. ? 

https://t.co/erokQwtlDF"
2018-08-28 15:01:05,"""I have a dream that...children...will not be judged by the color of their skin but by the content of their character.""

Today, 55 years later, this is still a dream for many. 

""Remind America of the fierce urgency of now...now is the time to rise from the dark."" — MLK, Jr. https://t.co/T4jhBJ39Lz"
2018-08-28 14:43:22,"?? Be heard. Use your voice. 

Become a Partner for #NationalVoterRegistrationDay and join thousands of nonprofits, elected officials and media companies to make sure every voice is empowered to change their world. ???

Become a Partner today: https://t.co/ctL9ziuZ6K https://t.co/L582esGukP"
2018-08-27 19:00:27,"Even though 70% of large metro-area residents live near transit, they can only get to 30% of available jobs via transit within 90 minutes @BrookingsInst says. 

See how we’re solving the problem. ??

https://t.co/wVKTwXqO8H"
2018-08-27 16:50:13,"Give back to your community. ?

#HowYouCouldHelpIn5Words

https://t.co/JdPv3fD4CS"
2018-08-27 16:09:19,"We have the BEST partners! 36 years strong. ? 

Thanks for the love, @UPSers! We appreciate you. https://t.co/dClY7001DK"
2018-08-27 14:15:07,"E Q U A L I T Y

Ladies, please rise. As part of #WomensEqualityDay, we celebrate the light, strength and colorful minds of all women around the world. ? 

Ladies, your time is now. We don’t have another 100 years to spare.

https://t.co/Vf7LSxfr6V https://t.co/pvipifXj1f"
2018-08-25 18:36:00,"We are challenging the status quo, dreaming of a better world and fighting to enable every person to lead their greatest lives. Learn more about @SalesforceOrg #PhilanthropyCloud below. ?? 

https://t.co/SX8cWfiPaQ"
2018-08-24 20:48:01,"This morning, @TODAYshow's @jeffrossen returned to Houston to help out again. With over 79% of the homes flooded in the community, @HouUnitedWay CEO Anna Babin says, “We’ve got a long journey.”

Watch the full story here: https://t.co/S7NSFVBLhK

#Harvey1YearLater #HoustonStrong https://t.co/87Y5n88v74"
2018-08-24 18:38:00,"Sunday is #WomensEqualityDay. 

?? ?? ?? ?? ?? ?? ?? ?? ?? ??

In preparation for the day, check out @Inc's recent article about the stories of two successful women entrepreneurs who face and overcome their own roadblocks. 

https://t.co/D3d51pIA7g"
